,2022-11-23
971,"@RandyBashore @FoxNews Yea well I am sure your european freinds will feel diff, when they are all freezing this winter. All due to Biden, this war and him shutting down U.S. gas and oil."
972,@LixefTeoc @Bezuko56 @nationalpost Smith is talking about removing the .13 Alberta tax from fuel. Basically the same as Kenney but this period won’t be subject to the pride of fuel as Kenney’s plan was. In the spring it will go back to Kenney’s plan of lowering AB gas tax depending on oil price.
973,@PierrePoilievre PeePee ask oil and gas Companies to drop their huge profits and 4Billion Dollars of tax payers money they get. Every year they get our hard earned tax money. Did you miss this or selective info.
974,@DanielaNadj Not forgetting Germany backing Russia to win quickly in Ukraine so you could continue to get cheap Russian oil and gas.  Your not saying a lot on that cat cut your tongue https://t.co/SZi1PAkHVC
975,@danielpconrad @dizzyight @genek74 @GeoffBodine1 Please show proof of your claim he ruined oil and gas and made many companies file for bankruptcy.
976,"Reino Unido también se está saltándose su propio embargo al gas ruso. Está comprando grandes cantidades y luego los traslada a pequeños barcos para disimular su origen.
https://t.co/bwyKdnWN85"
977,"Good site for tracking potent #methane emissions, a priority for fighting #climatechange: “methane emissions from the oil and gas sector are twice the level stated by EPA and twice the level reported by the U.S. government to the UNFCCC” ⁦@ClimateNexus  https://t.co/LC5MHuYL5y"
978,"Turkey is continuing its bombardment of NES.

📌Oil and gas infrastructure extensively targeted.

📌Al-Hol camp security forces targeted.

📌Site near ISIS prison targeted.

📌Civilians injured, including a journalist.

Read our new summary report: https://t.co/DGW51JoU1P https://t.co/u22MrxNtMb"
979,@TheTransferOne Not gonna happen. But the western/civilised world should shun the Islamic Oil/Gas rich countries. They have an agenda that should not be encouraged
980,"Yes.

The chancellor’s autumn statement and the UKgovs reliance on taxing Scottish oil and gas to see it through economic troubles hints that the UK might not manage “financially” if they were to lose #Scotland

Why else would UKgov deny democracy and block #IndyRef2 https://t.co/bZzoPMb2dX"
981,"@TomyCuth Yes.

The chancellor’s autumn statement and the UKgovs reliance on taxing Scottish oil and gas to see it through economic troubles hints that the UK might not manage “financially” if they were to lose #Scotland

Why else would UKgov deny democracy and block #IndyRef2"
982,@EPBResearch They will once oil and gas go ripping again.  Europe trying to prod the Russian bear.
983,Oil gas guns gold https://t.co/8vE4JUCoYy
984,@chigrl @DoombergT Genuine question. Don't companies that want to avoid tax usually re-invest all revenue? Why should it work differently in gas/oil industry?
985,‘North Intellectuals who Said Oil and Gas Came From The North Has Been Proven Right’ – Reuben Abati https://t.co/zUivk3jWEA
986,"Premier Danielle Smith says Alberta is Canada’s hydrogen superpower, just as Alberta is Canada’s oil and natural gas superpower."
987,@F_Desouche Putain de sa race !!! Le litre de gas oil est 2 balles bordel de merde 😡😡😡😡
988,KOLMANI OIL AND GAS PROJECT HAS ATTRACTED OVER $3BN INVESTMENT IN FOSSIL ENERGY – PRESIDENT BUHARI – Restates Net Zero Carbon Emission By 2060 https://t.co/DBWGpfWDP2
989,"@Mike_Sammon @theheatinghub I really wonder what Mr Foster tells his children what he does for a living. “what did you do during the climate emergency dad?” “I sold out for some gas and oil money kids, enjoy the planet burning”"
990,"@interoz @bonefish1954 Inflation? Money managers believe it is:
1) Demand exceeding supply-35%
2) Geopolitical disruption-41%
3) COVID impact/disruptions-24%

Gas prices are determined by WW oil prices &amp; taxes. Norway pumps 3X what it consumes &amp; gas is $10/gal

Anything else are MAGA Republican lies"
991,@AlanGra29406775 @SuellaBraverman @NancyFaeser @G7 Because they are more dependent on Russian oil and gas than we are
992,"Germany is in the midst of an energy crisis. And one of the architects of Germany's energy transition told a @HaskayneSchool audience that natural gas will play a critical role in their energy mix, and Canada is a desired partner for uncertain days ahead. https://t.co/cQVmNhPVE9"
993,"@Lee1888stewart @SkyNews You’ve already had a vote, some didn’t like the result so want another, we should have a say whether a free loading country should be allowed to stay 

Suffer without you? Haha you’re deluded 

As for your gas, oil, and fish, we’ll just take it off you and you’ll do nothing"
994,@guyverhofstadt Changed your tune guy a few months  ago Germany wanted a quick Russian win to persevere their Russian oil and gas supplies. Is that a German u turn https://t.co/ZbC0YnROcE
995,"@SCynic1 @MarkBinnersley Any lawyer that is doing work facilitating the continued expansion of the oil &amp; gas industry when such expansion will (the science tells us) lead to a death toll orders of magnitude greater than the holocaust, is acting unconscionably &amp; I will continue to lawfully point this out"
996,@dlbruce0107 @tomselliott @WHCOS @POTUS very foolish. He admitted he stopped drilling in US which is what is causing our problems with oil &amp; gas. They passed inflation reduction act that was actually a climate change bill. They will b sending reparations to other countries for climate. He’s a senile disaster
997,"We want to buy

Propylene Glycol
99.5%
#industrial / #usp grade

Cas 57-55-6

cfr #karachi #pakistan

#propylene #glycol #glycols #polypropylene #fahim #venuscorporation #venus 
#benzene #naptha #ethylene #oil #coal #gas #styrene #gum #rosin #stearic #acetate #vinyl #tdi #polyol"
998,"On Nov 6, a methane gas storage facility owned &amp; operated by @EquitransMid began a disastrous leak, making headlines. But each day a larger disaster of constant oil&amp;gas pollution from 100s of thousands of wells goes largely unnoticed or, worse, ignored.

https://t.co/hSKUz3IMVi"
999,@jaketropolis the water inside the frozen turkey changing rapidly from liquid to gas blows oil out of the pot
1000,"@GeodesRock49 So a 50 cal for the hard rock?! 

I watched this the other day - the horizontal wells got my ears up.. 

There is so much interesting info to learn as a layman of the oil / gas https://t.co/mDSFF0rRa0"
1001,"There is some kind of unwritten law against reporting #abpoli #oilandgas + #bitumen royalties in their proper context as a share of industry revenue.

There is literally no piece on AB royalties I've seen for 15 years that isn't confusing or lying.

$152B:
https://t.co/DeOflcVPqX https://t.co/6QsJTElxpH"
1002,"How Kolmani Oil, Gas Fields Will Impact Nigeria’s Economy -Buhari https://t.co/qbbDrvvYvN"
1003,@robspurgeon68 I don't see the point in not taking advantage of oil and gas costs considering our environmental regulations vs many other oil producers. Denmark has done an incredible job of managing their oil and gas and given their citizens wealth and security from it.
1004,@CriticalZaku @WallStreetSilv Oil and gas is big on this. It's has cut back some
1005,"@bteat65 @bonefish1954 Do you care about inflation, rising gas and heating oil, excruciating food prices? Your Boy Biden is SINGULARLY responsible!"
1006,"The #GOP House proudly unveiled their 2023 agenda &amp; slogan today: ""Back to Feudalism!""  Eliminate all LGBTQ &amp; trans rights, Soc. Sec. &amp; Medicare, Child Labor Laws, the Environmental Protection Agency -- and all regulations on the oil and gas industry. https://t.co/nEYtlOe1gl"
1007,@RThomsonMP A minority government backed up by the Greens who collectively want to destroy Scotlands oil and gas industry?
1008,Get your facts right - No one really shredded ten grand and the protest was about Beckham not oil and gas. https://t.co/fmQaiCaMVG
1009,"@SteveGuest @WHCOS @POTUS Steve are you saying President Biden has the power to raise the prices for all the BUSINESSES in the US?

Is he also raising the prices for Oil &amp; Gas so they can make massive profits?

That’s a lot of accomplishments for someone that spends all his time in the basement."
1010,"Reino Unido también se está saltándose su propio embargo al gas ruso. Está comprando grandes cantidades y luego los traslada a pequeños barcos para disimular su origen.
https://t.co/uI599GaxQq"
1011,"@ufoAirstaffA2 You're completely ill-informed.

Do you really think a country of 5m people like Scotland, that's produced more oil+gas in the past 40 years than Norway (2nd richest country in the world, also of 5m people) would be bankrupt without ""chronic deficits Britain""? 

Patently absurd."
1012,@JonForestH @paul_psmith60 @JuliaHB1 Thanks Jon. I work in the Oil and Gas Industry so i know how it works pal. Thanks 🙏 By the way we’ve already sent £9 billion south in the first 8 months of 2022.
1013,"@VOCMNEWS What a croc. Carbon taxes not only increase the cost od fuel we use for cars and heating homes, but they increase the costs of all goods we consume. All goods have to be transported, manufactured, farmed, fished etc. This is all done with oil and gas. This is creating inflation."
1014,@CastellioJack @WallStreetSilv They thought they were oil and gas industry lol
1015,Biden is making America's enemies rich.  He wants Chevron to help Venezuela's oil production instead of boost American's oil production.  Impeach Biden before it is to late.  Why should we pay at the gas pump to make Communist dictators rich?  Biden is a Communist at heart.
1016,@stephenj_colvin Just imagine if we'd let this go ahead in 2019. https://t.co/fLrsQc8zak
1017,"#ImportantFacts:
'~75% of those shareholders are not Canadian,meaning the $ is flowing almost completely out of #abpoli + #cdnpoli, according to St-Arnaud. Though there's about 25% left over, those shareholders are spread across all of Canada, not just AB'
https://t.co/DeOflcVPqX"
1018,"Loss and Damage Fund is an important win of #COP27  for those nations most affected by climate change. Sadly language to stop fossil fuel subsidies and expansion didn't get in, it was stopped by oil and gas lobby. We will need focus on this in a big way at #cop28. https://t.co/MDavyacO5T"
