,2022-11-25
2508,Oil prices rise - https://t.co/Yd23p2WN6F - #UJO #UnionJackOil #OilandGas #Exploration #Hydrocarbon #WestNewton #Wressle #Oil #Gas #Investing
2509,@Indian2117 @AZgeopolitics Your IQ is under 80? If Russia don't sell oil and gas they will bankrupt. But you don't understand economics whatever.
2510,"Decline in oil, gas output hampers growth amid recession fears | The Guardian Nigeria News - Nigeria and World News https://t.co/1fVPCqZwTM"
2511,"@barronsonline Gas prices fell after the election.  US oil industry was aiding the GOP. Same thing in 2004, only reverse."
2512,"@Gregsiero @berlin_bridge Because 🇺🇸 defends 🇩🇪 with their bases so Merkel knows 🇷🇺 won’t invade 🇩🇪 Instead she saved the 💰 needed to meet NATO’s minimum requirement &amp; focused on doing whatever she could to maximise the 🇩🇪 trade surplus &amp; minimise disruption. 🇷🇺 oil &amp; gas, a 2nd pipeline etc."
2513,"@coastline_explo We all know about our president @HassanSMohamud his nepotism, corruption and history. We also know about Soma Oil &amp; Gas or @coastline_explo #Somalia https://t.co/qcQ2qnFbjU"
2514,"@Econgrad5143 @MarjaLubeck 75% NZ energy is renewable (hydro, geothermal, wind). NZ gas supplies 12.5%. Coal is 5.1%.
Oil is negligible.
Insinuating that NZ has the same degree with Netherlands on the reliance on Russian energy is stupid."
2515,"@P57511589P @kayleighmcenany Unrelated, but related. Talking to a guy the other day who is absolutely convinced that GOD is putting oil and gas in the ground. He cannot understand why we aren't drilling more and it's all a conspiracy to make us spend more. That's religion to me."
2516,Castrol India to acquire 7.09 pc stake in TVS Automobile Solutions' digital arm | #ETEnergy https://t.co/vW7YLuq2fK
2517,"@happyjack1981 Gas pipelines, oil, etc but mainly to keep the US happy as usual."
2518,"“In July, MARAD issued an impact statement that said oil processed at SPOT would create greenhouse gas emissions equal to 233m tons of carbon dioxide per year.” https://t.co/RSj0HY56OJ"
2519,"@JamesMelville Point me to the supply chain mess with Refinery supplies? US distillates are at peak volumes, most European storages same. 

Oil/Gas issues are nothing to do with Covid! In fact right now Covid is the reason it’s not far worse as China have locked down!"
2520,@PMcauk @Chronus8 @DavidRMacKinnon @StormySturgeon Their own forecast for oil and gas revenue is 12 billion per year over the next 5 years. That becomes Scottish revenue
2521,Quality Assurance Engineer at SPIE Oil &amp; Gas Services https://t.co/Kyt7mnfgG3
2522,@beincrypto @JAN3com https://t.co/hA5P0cUqI7
2523,Dail Forex Signals https://t.co/jQv6sVmOgy Subscribe for daily forex signals including oil and gold. Gas signals coming soon #forex #fx #forexclass #forexstrategies #fxsignals #liveforexsignals #forexclass #forexsignalssms #forexstrategies #ForexSignals
2524,"""..extra mineral extraction tax collected from Gazprom. Without the additional payment, oil &amp; gas tax revenues and total budget revenues dropped by about 20% y-o-y. Gazprom has been ordered to pay the extra tax for a three-month period. The total sum corresponds to about 0.8%/GDP https://t.co/6aEP6jkUnY"
2525,@JAN3com @Excellion https://t.co/hA5P0cCPjx
2526,"@MEDMOZELX @NurdinTayo @DFB_Team_EN ""You are broke"".... Norway has the largest sovereign wealth fund in the world... We have more gas and oil than Qatar(and we are closer to Europe) and we have the largest fishing fleet in the world. We are currently spending money building more factories so we can give MORE to 🇺🇦"
2527,@LBC @mrjamesob wind turbines.... you have said that the oil and gas companies fund the think tanks but do they fund the Conservative Party as well?
2528,Data for this list was obtained from the State of New Mexico Oil Conservation Division. Only companies with data for 2021 and 2020 were included in this list.  https://t.co/Yxqw9dJV9i
2529,"@guyverhofstadt @POTUS #CrimeaisUkraine &amp; #NaziRussia-вон! NEXT #DePutiniZation &amp; 

Victory for All🇺🇦🇷🇺🇺🇸🇨🇳🇹🇼🇪🇺will be to co-create the Great Euro-Asian Gas, Coal,⚛️&amp; Oil Community! #GreenEnergySolidarity #CoFoE 陰陽 Energy, Economic, Interdependence #HumanityFirst 天人感應. https://t.co/uVF4s5eEkx"
2530,"@CTSenateDems High gas, Diesel, heating oil, taxes..etc. thanks Dems for that."
2531,"Today’s energy crisis is delivering a shock of unprecedented breadth and complexity.

Oil &amp; gas markets are facing major uncertainties &amp; high energy prices have stoked in inflation—creating a looming risk of global recession.

More in #WEO22 ➡️ https://t.co/bug6IZG9an https://t.co/NtaVbRkE4l"
2532,"@MayoIsSpicyy So youre Thankful for the high gas price heating oil,eggs at 6.00 a dozen,7.7 inflation,oh okay ahhahahahahaha"
2533,"@ZulfiqarAhmed69 when you will go out sourcing Materials it will become known to almost everyone in the industry what you are up to :), even the Process instruments datasheets you will send out to vendors in Europe and India will tell the whole story what of gas or oil you intend to process"
2534,"@yuanyi_z It is one of the UK's successful ""exports"", they are here on time limited visas, it is crazy to limit them. £35bn is bigger than automotive exports and 3x bigger than oil and gas."
2535,"Process Engineer – Biofuels, Oil and Gas - (3 to 7 years of experience) in Quebec for BBA inc."
2536,Three separate attacks in Syria | Turkish drone strikes target oil and gas facilities in SDF-held areas in Al-Hasakah countryside @syriahr https://t.co/npdmYDI9cK
2537,InfoChip is the only custom ID provider focused on providing heavy-duty tags for the oil &amp; gas markets.
2538,"Turkish drone attack in Syria | Airstrikes hit four oil and gas facilities in Al-Hasakah countryside and Russian base, causing human and material losses @syriahr https://t.co/IFnkWgRTqE"
2539,Mr Ofwono Opondo the Executive Director of @UgandaMediaCent has challenged communicators to make use of radio and tv to communicate programs that are beneficial to the public. He was speaking at the oil and gas sensitization engagement  this afternoon. @OfwonoOpondo @PAU_Uganda https://t.co/IsaFfkY5MD
2540,"@JennyZh34682354 @KyivIndependent Are you thankful they’re still financing Russia? Allowing oil/gas to flow through their country to the EU. 

It’s your money, spend it how you wish, but I wouldn’t contribute to the game these governments are playing… https://t.co/McIuLAHQzm"
2541,"@WaschiWischi @noredhat1 @visegrad24 Own mistakes. That is why Poland has the Baltic Pipe, is independent of Russian gas, does not purchase LNG from Russia like Germany does and will stop exporting crude oil at the end of 2022. https://t.co/qHYs0FrZfu"
2542,"@salvadordalius @KlausIohannis Well, Romania is not going to freeze as they have their own gas, reserves,  oil and energy supplies. 

In fact is exporting a lot to Moldova and to Ukraine as well.

And Romania’s GDP per capita is higher than Russia’s. 

And Russia is poor because is extremely corrupt."
2543,"@KyivIndependent Thanks to the huge amount paid by the EU countries for oil and gas, Putin has a positive amount on its state bank account.,"
2544,"Free Rider Portfolio ""as is"" 25-11-2022

$92E $BOE $DYL $BTU $BPT $AOI $OXY $SPM $RIG $EMR $NST $WPM $PAAS $GGD $TECK $ALS $ARG $AFM

#energy #oil #gas #uranium #gold #silver #tin #copper #metals https://t.co/4Uved4Sy5w"
2545,"@JerseyRockers @wyomingsmiles @catturd2 @elonmusk With Hunter being involved with foreign gas and oil companies, joe shutting down all oil production in the US. Selling all our reserves to our enemies, and creating hundreds of billions of dollars out of thin air to send to Ukraine have a lot to do with gas prices and inflation."
2546,"@Highpeaked @KyivIndependent and Russians were out of food and ammo back in march according to UK and US. It’s a big joke really, loans disguised as ‘aid packages’

Hell Ukraine is still allowing Russian oil/gas to flow through their country https://t.co/0MUSrJgeT1"
2547,@STARBRIGHT164 @thecarolemalone @NicolaSturgeon Every oil refinery in Scotland were shut down due to covid and it didn’t stop the construction of Middlesbrough and its never been mentioned the Shetlands gas plant was built in Dubai and never came up the English Channel
2548,Very nicely made map with 2006 data on #Russian #oil and #gas by @masonginny for @NatGeo. Working on an update (only for oil) for an article with newer data. https://t.co/RZqP6EhdeD
2549,"@NawabBHATI5 @HARASYM7 @BBCWorld ""We already fought many wars since our independence without begging Nato weapons,lol"" 
Oh yeah, sure! Cool story! Instead India begging russian weapon, oil, gas and grain(stolen from Ukraine) and become full-time russian bitch in UN. Lol, what an idiot. Go dig saint cow's shit!🤡"
2550,"@sophielouisecc ""That's the cost of net zero""

No. That's the cost of oil, gas &amp; nuclear energy."
2551,"@squafflus Thanks so much for sharing! While oil and gas giants rake it in, ordinary people are struggling. A proper windfall tax could pay for financial packages and home insulation 🔥 

Check out our petition here &gt;&gt; https://t.co/1uD0UAWQV5"
2552,"65% windfall tax on Oil/Gas/Electricity Corporations.

Stop Non-Dom status immediately.

Plug up the £90 Billion a year tax avoidance. 

Then there would not be any need to borrow money at higher interest rates than before the mini-budget, which you advised on. PLONKER https://t.co/UGpCFK5JYq"
2553,Team Lead / Category Coordinator (Purchasing) M/F at BOURBON Oil &amp; Gas https://t.co/QYBZOvYyRY
2554,"@BabeTruth2 @ryan53985511 @DonaldJTrumpJr NO your corrupt Biden day one signed EO closing off energy (gas/oil/coal etc) sources.
This caused supply chain issues AND…the rest has been a nightmare.
Including Biden’s depleting the strategic reserve &amp; begging our enemies for oil!"
2555,"@nytimes Blame President Zelensky, a corrupt comedian-clown who plays life and death on the show: ""more killing, more dead, more wounded, more blood, cry for more dirty money"" 

US is making vast oil/gas/arms profits whilst trying to weaken Russia in a proxy-war"
2556,"-""all started in 2014 with a Western coup"" 🤔
The Real Reasons Behind the Ukraine War: Oil and Gas Dominance – Dr. Shiva Explains https://t.co/dn2zIuecGr via @newsvoicemag"
2557,"Our Clean Fuels Project for Kuwait National Petroleum Company (KNPC) won ‘Mega Project of the Year’ and ‘Oil &amp; Gas Project of the Year’ at the @meeddubai awards 2022. Well done!!! 👏

Find out more ➡️  https://t.co/rjpIvkAIea

#MEEDProjectsAwards https://t.co/ZS0KaDI54N"
2558,@PickardJE Because the government induced lack of oil and gas exploration and subsequent increased reliance on wind is what CAUSES the crisis.
2559,"@DanRCol @SimonBrodkin Looking forward to Europe collapsed cause Russia and stupid politics rather then life and care for the people, sorry you may hate there rules but you sorta need the gas and oil from them to survive now or at least to lower prices till your sustainable yourself"
2560,But the event itself has been inundated by representatives from the #Oil &amp; #Gas industry hoping that attendance will help the score some brownie points with the public.
2561,@Mrczarr Nigerians with silly Excuses of Population is Funny 😂🤣 I no wonder they're the Poverty Capital of the World with the largest Oil Deposits and Gas in Africa
2562,"@carlbildt Remember when Ukraine stopped Russia from sending oil &amp; gas through their country?

Oh wait, they’re still allowing it https://t.co/YmqRZ8TuAy"
2563,"#HPEDiscoverMoreMumbai 
#HPEDiscoverMore 
High end computing used at different Industry like automobile, fin markets, medical, oil n gas, agriculture, seismic etc - solution provider is HPE https://t.co/NsHU2kjY9V"
2564,"The Sharm el-Sheikh Implementation Plan made a breakthrough on support for climate victims, but avoided confronting the oil and gas sector #COP27 

https://t.co/RWYmEFx4RU"
2565,"Is discovering oil in the north more important than the welfare of Nigerian oil&amp;gas existing assets?

Is this just to score cheap political points? All northers have suddenly forgotten the suffering this government brought on them &amp; are not singing Buhari's praise.

It is well..."
2566,@guyverhofstadt Do you not understand if EU puts a price cap on oil and gas the suppliers will only sell to other markets at a better price ?
2567,@cashoggy @Adaejiemeonu @OgbeniOmisore @montero4emirate @AishaYesufu Oil and gas.. awon omo oil bunker. Kare. You know your own don finish if a credible govt enter na why you dey campaign for thuggery and bigotry. This will help boost your cause.
2568,"The government is extending the windfall tax on oil and gas companies operating in the North Sea.

#windfalltax #gas #oil
https://t.co/QiVhaWyQgG"
2569,@andrewsweiss @JavierBlas 1/2Easy solutions: 1) make list of countries and companies buying Russian products (including but not limited to oil and gas). 2) end diplomatic relations with those countries; delist and disinvest in those companies.
