,2022-11-28
3259,"With a boil notice in #Houston, makes me thankful for the boys and girls out there in the oil &amp; gas industry making it possible to provide my family with some drinking water this morning. 🛢️ ➡️💧

#eft #ofs https://t.co/Oemvey8oIE"
3260,"@TalkTV @JuliaHB1 They don't have to demand anything...This corrupt government has already banned fracking and no doubt stopped looking for oil and gas.They're just attacking the public, hopefully some of whom will squash a few."
3261,@SenWarren How can we do that?? Here in Hobbs New Mexico we are in The Permian (oil section) and there’s not much work around here in oilfields its moving soith east to Texas but we have the most expensive gas and food ???
3262,"@gulf_intel @raadie66 @BillSpindle @abuQusay @Sharjahoil @uniper_energy @MashreqTweets ""One of the lessons of the last year is that investment in oil and gas and production of oil and gas is going to be important in terms of dampening out the disruptions of energy transition."" Said by Dr. Raad Alkadiri @EurasiaGroup #EnergyTransition #oilandgas"
3263,@DKSportsbook Qatar bought the games in their country. Saudi Arabia bought a win. Iran will buy this win over USA. Oil money owns these games and we will all pay higher gas prices to support it.
3264,@POTUS Oil and gas ?
3265,"@GabeZZOZZ @apmassaro3 OK.  I remember having conversation with vatniks like you in March 2022 telling me that Ukraine would be Russian by summer 2022.

Enjoy all that gas &amp; oil.  The Med is far nicer with a lot fewer arrogant Rusks"
3266,@WhiteHouse Okay so President Biden has convinced European leaders to put all the sanctions on Russia especially on oil and gas in partnership with the US and then when Europe is facing an unprecedented energy crisis the United States is selling our liquefied natural gas to Europe
3267,"@leon_mrt If this truly happen a state of 250 millions will be established with 4 million kilometers of land, with 3 rivers, oil, gas and technology a state that will rule 4 seas Aegean, black, white and red seas. This will be a giant of a state."
3268,"#世界杯投注  https://t.co/6Z2abO3HGf
Audience suddenly ever somebody oil gas wife certainly.
🤨💥🥰💘😀"
3269,Oil and Natural Gas: Prices continue to slide down https://t.co/AGEdbcd8ES
3270,"Carbon, Capital, and the Cloud: A Playbook for Digital Oil and Gas F1PMFT5

https://t.co/hNNFROmxoM"
3271,"GOOD NEWS FOR DRIVERS: Record set for largest gas price drop in one day.
https://t.co/qP9CAVV8Wt"
3272,"@seunsmith But reality was that in 2014, you were getting that $3 billion but paying it via direct subsidy payments to importers like Ontario Oil and Gas. Difference in 2022 is that you’re doing DSDP, so the Fx don’t even land in Federation Account before it is paid out. So is the 3bn real?"
3273,"Are you noticing a difference at the pump?

Although gas prices are higher than they ever have been around the holiday, prices are still falling below where they were just weeks ago. https://t.co/mIOp0V1Xhi"
3274,"#BidenDestroysAmerica is literally sitting there saying  that easing sanctions on Venezuela and allowing Chevron to pump gas has nothing to do with the price of oil.
This guy literally thinks we're this stupid. $cvx"
3275,"@RepBoebert The US pulls more oil out of the ground today than at any point in our history. Being that Princess GED's hubby consults for an oil and gas Co, she knows this and is lying to you. Again. 
""Happy hooker goes to DC"" probably doesn't end well."
3276,"PSX Summary 28-11-2022 
Top Point contributors Companies 
NESTLE 5.06+ 
LUCK -78.33
ENGRO -49.13
Top Point contributors Sectors 
CEMENT -198 
OIL &amp; GAS EXPLORATION -115
COMMERCIAL BANKS   -110
#psx #kse100 #sbp #SBP #trg #luck https://t.co/IB2duEAcJm"
3277,"#Data #generated in the #oil and gas #industry is #increasing in #volume, variety, and #velocity. 

Get Detailed Analysis #Data #Business in #Oil and #Gas : https://t.co/N1eXDYK2zY https://t.co/T0dg50Vs17"
3278,"@POTUS And how again do we power all of those EV’s after a hurricane or natural disaster without oil, and gas?"
3279,"This week, Angola Oil &amp; Gas 2022 will bring together the region's top energy leaders for a three-day conference and exhibition that will encourage participation in Africa's largest oil producing nation.

#aog2022 #angola #energy https://t.co/qBEazZ2H6E"
3280,@Gl3nny5705 Yep indeed they do. Just like Russian Gas oil companies do same for Putin. Huge addition to government for the people. UK zip.
3281,Executive Driver in an Oil and Gas Services Company https://t.co/7nYDqaxipu
3282,The Problem With Oil And Gas Price Caps:https://t.co/8131GWL2EW #geopolitics
3283,@dbongino Now and forever more.   One more thing…were Biden voters not paying attention when he said he would obliterate Oil and Gas? They’d better NOT be complaining of high fuel costs-they voted for it.
3284,"1/2"" DN15 Globe Valves, Lead Free 304 Stainless Steel Shut-Off Valves Female Threaded Gate Valve for Water, Oil, Gas - -29~18 OLLKIVG

https://t.co/tyIEp2N0HV"
3285,"Putin's 'energy weapon' will kill more in Europe this winter than have died in Ukraine war https://t.co/MCSTsq2HZp via @YahooNews Rubbish news report by  The Telegraph,to please US as hired media in lieu of right version?

Russia did not stop oil or gas to EU,in fact US,EU"
3286,@JohnJoh15920092 @Noahpinion Nah it had to do with the inability of European states to plan their energy supplies effectively. There are huge quantities of natural gas in the North Sea and Mediterranean but Angela Merkel chose to get oil and gas from Russia.
3287,"Two Thirds of UK and Norway North Sea Oil and Gas Production has Lower than Average Greenhouse Gas Intensity, New An https://t.co/DG4CIBH5wI"
3288,"Anti-war organization World Beyond War showed an interactive map with US military bases around the world

The highest concentration of bases is observed in areas of oil and gas fields.

But Russia is ""the bad guy"""
3289,"@NEWSMAX Biden clearly stated, no oil or gas after 2035. What’s the incentive to invest or build in these industries?"
3290,"@GBNEWS so the markets are responding to the lockdown in china and the price of oil will go up why? Shows why the markets are governing the world why do we have to have international prices for gas,electric,fuel what a load of rubbish phil"
3291,"SERVETECH TEAM OFFERS : CPVC DOUBLE UNION BALL VALVE . 
These CPVC Ball Valves are most often employed in the oil and gas sector, but they can be useful in many other industries as well. 
For more details : inquiry1@servetechme.com
WhatsApp : +971545631217 / +917356012468 https://t.co/31Zf7tmx8d"
3292,Two sectors are particularly interested in keeping plastic sales growing: the #Petrochemical and the #FossilFuel industries - most plastic is made using chemicals derived from oil and natural gas. 5/6 https://t.co/V0nW2DrwPS
3293,"@NikkiHaley American Jobs 100% depend on oil and gas prices being lower, not higher."
3294,@PeterSweden7 Tweet sponsored by big oil and gas 😂
3295,Why Ohio’s top oil and gas producing counties continue to lag in jobs - Energy News Network https://t.co/jvOXUB2oeb
3296,"Technology is mostly a vector for accessing incredibly powerful fossil sunlight which we are extracting now in the form of coal, oil, natural gas 10 million times faster than it was trickle charged by daily photosynthesis."
3297,"The UAE advisor Shu-Pui Li discussed the international trade use case. Talking about the recent pilot, Li mentioned some transactions were for oil and gas payments."
3298,"@jhwalker6751 @NetZeroWatch Oil was being pumped out of the Forties Field 5 yrs after it was discovered, in deep water, from giant production platforms which had to be installed, and with the technology of 50 yrs ago. Onshore gas production is a piece of piss by comparison."
3299,"Interesting : Kirit Parikh panel likely to recommend price cap for ONGC gas, no change in formula for Reliance

https://t.co/JiksDQWjxc

Watch Gas Sector Deep Dive : https://t.co/mwqa75wcL4 https://t.co/j9nU3krE1q"
3300,"Oil Slumps to 2022 Lows, Gas Prices Extend Slide On China Covid Crisis https://t.co/wt2ifYrmRx"
3301,"@FoxNews “The tumult of war and climate breakdown has proved lucrative for the world’s leading oil and gas companies, with financial records showing 28 of the largest producers made close to $100bn in combined profits in just the first three months of 2022.”

https://t.co/bBAKzM9brm"
3302,@Jaat__Shaab Every oil and gas producer will benefit
3303,"“Something very strange” is happening inside the Gulf of Mexico’s largest coral sanctuary, one of the few places in the Gulf that’s off limits to oil and gas exploration.  https://t.co/GvMwWN6phm"
3304,"#3🏗️❌ Thanks to pressure from civil society during COP27 we saw major coal, oil, &amp; gas producers including EU, UK, US, &amp; India, follow the lead of countries like Tuvalu &amp; endorse calls to phase out fossil fuels. 

The fossil fuel industry fought back,💥but times are changing!"
3305,"Charts Today 28 Nov. China Crisis spooks markets.
Dollar falls to new lows. US markets set to open lower based on futures. Europe, Asia lower. India shows strength. Gold, silver higher. Crude oil weakness on China now. EU Gas and power fall back. 
https://t.co/WcorjtxnF3 #updata"
3306,@randomworldprod @JustStop_Oil Maybe instead of stopping oil we should work out how much crap its gonna stick in the air (assuming we burnt all of it and gas) then work from there. We have tech to capture it all and it is a limited resourse. Tackle it from the end of the problem and work backwards instead
3307,"These are rural, primarily Republican families who are suffering. Republican officials will defend their oil and gas paymasters at the expense of those families. Watch and see.

https://t.co/nVT8Hm5cWJ"
3308,"@AYYYliens_nft Using ur logic back on you. Would it be islamaphobic or anti-arab to say that most arab countries control the majority energy supplies (Oil,gas)?"
3309,@ellfnp09 @CarignanAbreu @IriLuun @slrdriving @joncoopertweets https://t.co/JcSZpdRynr                                           https://t.co/XakV6ejJTD
3310,@gbnews millions of existing houses use gas boilers or oil . So how much will that cost to replace
3311,"@GoldForecast Yeah thats the crazy part. I saw so many perma U-Bulls and then U-Stocks are negative YTD while small Gas and oil Stocks are Up 300%+ lol.

Thats why you never marry an Investment"
3312,"#Surgutneftegaz is engaged in prospecting, exploration and production of #hydrocarbons in three #oil and #gas provinces of #Russia - West Siberian, East Siberian and Timano-Pechora provinces. To know more: https://t.co/6jvP4vdWrq"
3313,"To be fair to Serbs, they aren't just cozying up to Russia because of gas or oil money. They genuinely and honestly enjoy genocidal wars of conquest. https://t.co/NsjPSNosou"
3314,you will stand before the Oil and Gas cris this world never seen.
3315,Mr. @POTUS Biden. Will you hold your promise and start buying SPR when WTI hits 72? Oil is cheaper now than it was before the war started. Is destruction of SPR  storage really worth it? To what end now? The oil and gas companies wil not have funds to invest into new rigs and
3316,"@theojovi @emgaugs @PaulConRO Of course — American petrol and gas companies have every right to make a profit on the product they export, and there's never anything wrong with that. As a country, the United States gets tax revenues.

It's just that EU oil and petrol distributors are making a bigger profit."
