,2022-11-24
2902,"Plus, your reaction to the UN secretary-general’s call for windfall taxes on the oil and gas sector"
2903,"@iam_mohh 1 billion bbl crude, 500billion cf gas estimated... Let say it will worth it because the money realized in this will be use to explore other prospective locations, it's a win-win for the North... They gat the food the meat the water and now the oil"
2904,Problem in Eastern  d r congo is much more complex. France 🇫🇷is using 🇷🇼 rwanda army to guard its oil and gas (total)project in  mozambique. UK 🇬🇧 is sending asylum seekers who it dont want to 🇷🇼.So how do you expect 🇫🇷 and🇬🇧 to tell 🇷🇼  to stop supporting m23 and other reblels??
2905,"Germany plans 33% windfall tax on gas, coal and oil firms - sources https://t.co/iK1usGithl"
2906,"It’s my birthday!. 
This is one of my best days this year. Why? I happen to wear (own) full PPE for my very first time.Longing to work in the oil and gas industry, training will enhance the understanding of my responsibilities and skills suitable for my tasks.Yes,Iam almost there https://t.co/NhkBxoczM2"
2907,@Gus15372522 @legaleagle48 @rslaxer1 @marceelias So just anyone knowing little to nothing about oil &amp; gas (as he's admitted he didn't) can make millions being on a board of something like Burisma. Where do I sign up?
2908,"From the Editor: What OPEC’s output cuts means for #LNG
 👉 The spectre of strengthened cartel #power in the #oil market should raise concerns over the persistence of oil price linkages in LNG trade.
Read #GasInTransition by #NGW 👉 https://t.co/v6LQJjFL0Y https://t.co/gEblURdJkw"
2909,"according to the company’s own annual report on payments to Governments. There are other examples, but time is short and the list is long""

Don't ever say we don't subsidise big gas and oil companies.

Remember this the next time your bills go up.
https://t.co/gwMCtNZvFv"
2910,"@dubh_sgian @ChrisRDavison You are aware Sturgeon has promised to close the Oil fields, btw most gas fields are in English waters."
2911,"the federal government the 'biggest obstacle' to growth in Canada's oil and gas industry
https://t.co/tNj0iioUoU"
2912,@visegrad24 gas or oil?
2913,"@EdwardJDavey Now they have bowed to pressure to raise the levy to 35% Shell and Equinor are reviewing their north sea investments.
The overall tax rate on oil and gas is now 75%, far too high to ensure energy security and decarbonisation.
An own goal by Sir Ed davey."
2914,"@JavierBlas Isn't it that the steps by which to achieve The Objective are where there's discord and vested interest? Which means ultimately that there are politicians trying to call oil and gas markets and, beyond that, their impact on economies. 
Which is perhaps the same thing."
2915,@HustlerUnion @HoardinGordon @BitecoferStan @realDonaldTrump You need to read up on the oil and gas industry BADLY
2916,@kyle_carm I hear you. I yearn for the days when Wyoming was waaaaay more balanced. Before the oil/gas boom.
2917,"Germany plans 33% windfall tax on gas, coal and oil firms - sources https://t.co/iK1usGj16T"
2918,@Khaledmn57 @nimajnebangel @Qatari That is why you guys are from medieval times. You even need western knowhow to get your oil and gas out from the earth.
2919,@calgaryherald Alberta has a surplus because of the royalties from our oil and gas industry.  I like that she is giving money to the citizens of this province and not just sending it all to Ottawa to squander.
2920,"@MikeWel61647760 @KeillerDon @Soulphood @JafSupO @Royalacresrod @MartinBrampton @Tark4Real @AtomsksSanakan @mattsissons25 @BrknMan @TWTThisIsNow @DynamiteOld @johnson_wrjohn1 @WernerReinhard5 @Shadowzerg @ocschwar @jurasskick @LofayPeter @JLopean @nellslad @OffGridTech_net @IanDJbrown2 @markp1950 @IngersolRobert @Sasha67Oz @CCross1776 @weberj502 @MingleDandy @Tom575935021 @cjtjgeol @ttyEngland @MikeDel21893959 @JoAmsel @Stephen90045069 @ClimateHiJinx @ExpandingArctic @BradSwan18 @LuboTalks @freddie07068768 @BlasphemousBan1 @ianbrow97534170 @mike_maric @JohnPisulaMBA @nick_advice @LorraineAllans1 @2still_learning @TremmelSteve @rfeynmansBongos @C0RRECT1ON @JoanneNova Calling them renewables is inappropriate. They can’t be built, installed, maintained or decommissioned without large quantities of coal, oil, gas and cement. In a word they are expensively useless"
2921,"Pertinently, negotiations on Russian oil and gas began after Prime Minister Shehbaz Sharif met with Russian President Vladimir Putin on the sidelines of the SCO summit in Samarkand in September."
2922,"Pakistan and Russia are expected to start negotiations on importing oil and liquified natural gas (LNG) by the end of the week.

A two-member Pakistani delegation comprising Dr. Musadik Malik, Minister of State (Petroleum Division), and Capt (R) Muhammad Mahmood, https://t.co/tRREIrEsOr"
2923,@UNOC_UG Thanks for giving Ugandan suppliers the imformation to soar in the Oil&amp;gas sector. https://t.co/hR4iK5SYQ0
2924,🍐🥨🍎🍳🥚🥨🥩🍖🍗🍍🍑🥓🥙🍑🍳🥚🍤🍖🍗🍊🍇🍓🍬🍫🍿🍩🍪🍒🍈🥑🍳🥚🍤🍒Oil and gas revenues give Russia’s economy $3.4bn cushion
2925,"@ChrisRDavison Just another colonial instigator while another country steals £80 Billion from oil and gas alone over the next 6 years

These far right british nationalist extremists really do hate Scotland https://t.co/0xcWmgmm9h"
2926,CMA warns of potential for higher prices and lower quality services for North Sea oil and gas producers
2927,"@jamiegreeneUK Getting on with the day dreaming eh?

The Tory party whose Liz Truss wrecked the UK economy needing £80billion taken out of Scotland's oil and gas over next 6 years.

You get your nice fat arsed MSP job whilst Scotland gets cuts ...."
2928,"@CaptDrimmie @RishiSunak But we had loads of our own oil and gas, plus you can buy from the middle east, Oz and others.
More deaths coming due to the cold winter."
2929,"@VOAfarsi 1/2
VOA CIA Mosaad ISIS...Farsi صدای آمریکا You will not get back-
MORE importantly Iran is the fifth richest country in the world in terms of natural resources such as oil, gas, coal, wood, gold, silver, copper, uranium, iron and phosphate, and 100 more resources like chromium,"
2930,"@Atanda_Waziri Kyari Bukar is a Private Equity Banker and Co-Founder of Trans Sahara Investment Corporation

Paul Onwuanibe (Don't know if I got the spelling correctly) owns Landmark

Dan Ngerem is into Oil and Gas I think

Adenike Ogunlesi owns Ruff and Tumble. They make kids designer wears"
2931,"@mikerainham @KPH42 @TiceRichard they real problem is storage 

wind power relies on the ability to store huge amounts of energy while it’s available. we have the technology, just this Gov are under the thumb of oil and gas companies 🤷🏻‍♂️"
2932,"US Treasuries, gold, oil and gas and commodities funds are among those that have attracted the most inflows"
2933,"Consortium Days: Simen Moxnes (Equinor) held a keynote speech in which he outlined how the North Sea can remain a European energy centre after the green transition. Equinor's plans involve decarbonising oil and gas production and upscaling offshore wind, CCS and hydrogen. https://t.co/htidvMG4ON"
2934,"BREAKING: #BNNIndonesia Reports

PT Pertamina (Persero), formerly known as Perusahaan Pertambangan Minyak dan Gas Bumi Negara  (State Oil and Natural Gas Mining Company), is exploring the possibility of importing oil from Russia."
2935,"Turbine Flow Meter Electronic 3/4"" 3/4 inch 10-100L/Min Oil Flowmeter Kerosene Gas Methanol Diesel Fuel Flow Digital Meter Ov M7M85XJ

https://t.co/zJHjtWt61b"
2936,"@EssexPR The elephant is that you can get gas and oil within the UK, middle east and Oz.  Guessing they want all the old folks to panic more and die of the cold this winter!"
2937,"@celticbhoy1992 @RossAMataz @malc_hill @lokiscottishrap I don’t know, I don’t claim to, however I do claim that Scotland will run a deficit even with revenue from their oil and gas, using data from Scotland’s own expenditure and revenue statistics. Which I think is more important evidence than the fact your job was in gas."
2938,🍊🍇🍓🍬🍫🍿🍩🍪🍒🍈🥑🍳🥚🍤🍒🍊🍯🍞🥐🥖🥞🍯🍞🥐🥖🍎🍐🍊🥫UK’s biggest oil and gas producer reports tenfold increase in first-half earnings
2939,"CBS Eye on the World with John  Batchelor: #COP27: Big Oil, Big Coal, Big Gas and the renewables. https://t.co/NAo5wbrbru https://t.co/h58V4Zu9Ob"
2940,"Why has President Biden allowed millions of barrels of oil from the US strategic oil supply to be shipped to Europe and China? 

Isn’t that oil supposed to be released in the United States to help lower soaring gas prices? https://t.co/OxCup7qLtv"
2941,"@today05 @Aurooj_S_Raja @Bob_cart124 @RestlessSoul7 We sold our resources for printed fake money that woth nothing 
And many of our people died in accidents to produce gas and oil for other countries 

You should respect and not talk about Qatari people with fake accounts 

Now go think a bit"
2942,"🤦‍♀️

November 19, 2022

Could oil-rich Alaska be forced to import natural gas? 2 utilities are looking into it.
https://t.co/OiIiNCfZBc"
2943,"DERNORD Stainless Steel Ball Valve 1PC Type 1 Inch NPT Standard Port for Water, Oil, and Gas (1 Inch Ball Valve) NAFF00W

https://t.co/17VAN2hU2O https://t.co/FVtwdFr3vN"
2944,@GarethPope4 @TiceRichard Tell that to the government and the companies who extract oil and gas. It's sold on a world market. So the companies who buy oil &amp; gas to generate power have to buy at those prices. Green energy is also priced on gas prices. Separate that &amp; green energy is much cheaper
2945,"New Ofgem figures are a stark reminder that the energy bills crisis has not gone away. 

It is plain wrong that Rishi Sunak is giving multi-billion pound tax breaks to oil and gas companies - money that could be used to help families 

https://t.co/4kxyndyAkl"
2946,"#COP27: Big Oil, Big Coal, Big Gas and the renewable future.  https://t.co/yl2QD5Kkvi"
2947,@DavieGamb When Trump gets back in office he will fix it so we can sell our extra gas and oil to Europe knocking out most of the oil producers like Russia. Biden is giving away our strategic oil Reserve to China.
2948,@UNOC_UG Happy to know the great opportunities for Ugandan suppliers in the oil&amp;gas sector https://t.co/EPDe0indBz https://t.co/nJxdMPGjSB
2949,https://t.co/Z2NjAidMec
2950,"As we look back to the success of the previous editions of the Angola Oil &amp; Gas conference, we are excited and looking forward to the 2022 edition taking place in Luanda on 29 Nov- 1 Dec.🇦🇴

Secure your delegate pass today⤵️
https://t.co/UTZL2oEsn9
#ECPEvents #ThrowbackThursday https://t.co/L44nQ8dl59"
2951,"@DagnyTaggart963 @ShankHu15 Don't think they'll buy from Russia if it gets too expensive 
The EU and the US let Turkey invade northern Syria and soon they'll take control the oil fields in that region. This will guarantee oil and gas supply to Europe.
But I think that plan will fail. Iran will not allow it."
2952,"Charts Today 24 Nov. A look at Yield Curve Inversion. 
US yield curve inversion, what it means for the economy. Dollar falls back. Sterling runs higher. US markets closed for Thanksgiving. Europe, Asia up. Crude oil weak. Gas and power fall back. 
https://t.co/X72RZqkN6c #updata"
